"Data Source","World Development Indicators",

"Last Updated Date","2022-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Kuwait","KWT","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103.61129823","103.86984708","120.09906501","127.29175053","137.2429602","153.86986884","165.50927657","188.28762296","211.4814709","169.98096874","148.10605459","158.98108045","181.34047604","177.99234093","178.99297314","172.45184269","173.74472239","178.97946276","185.08588681","207.42228431","","",
"Latin America & Caribbean (excluding high income)","LAC","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","105.483937452151","107.341069597548","96.1434960426709","100.550989697082","111.002680933876","134.676317443542","151.585749855979","172.524250313999","184.578238529823","174.800804280253","196.035237354417","217.408581848688","218.442680304196","219.88432865873","220.442697975842","184.419843423004","174.885929002164","195.240008592192","187.115175846025","183.471166672535","","",
"Lao PDR","LAO","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.44288747","6.49278328","6.54731151","9.84235628","7.83327782","7.73271554","8.0560877","8.80214906","8.53545839","9.74437639","12.58402033","14.44272609","15.97096501","21.4117927","23.38836929","23.821008","25.48571046","28.66593395","28.01562787","28.53853224","","",
"Lebanon","LBN","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","277.16622766","251.98163494","226.25137506","202.07942737","181.06862291","163.43485659","179.07513763","196.49624404","214.31951003","229.70761493","251.64212108","252.22807907","207.86312416","207.08217709","205.56411544","185.32897657","193.00589113","200.65759327","228.03602091","222.3603845","","",
"Liberia","LBR","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.12661053","6.3701685","5.79057184","5.60330816","20.51650377","21.00061344","19.82105066","29.11493869","26.52983153","21.87220715","23.0753441","26.48071348","25.6837173","28.59798322","33.37106906","34.26796337","32.80849264","30.93612725","28.95799534","28.59212427","","",
"Libya","LBY","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","125.49653647","115.59996048","59.88688095","64.02960639","69.0324086","74.95512119","81.29869611","92.12535627","103.6417542","110.46527126","119.60055644","113.62718458","","","","","","","","","","",
"St. Lucia","LCA","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","170.2868596","164.24192948","173.01134336","192.10224163","180.41547256","188.90498745","230.566995","281.24906688","254.55840254","244.72569717","235.60950117","256.77521035","234.80951776","251.22435315","243.21876729","229.17127236","260.69783288","256.22128644","246.51811453","232.27237084","","",
"Latin America & Caribbean","LCN","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","109.559516845075","111.507827412907","98.769050929735","101.551433116477","112.510664258011","136.760807135047","154.375821881362","176.898829434718","192.277216659341","186.352147850082","207.989014281444","224.562264980271","224.668987662653","225.963956122907","225.829823357095","190.714599540102","181.396826832028","201.744053799589","193.204227173046","187.580233926401","","",
"Least developed countries: UN classification","LDC","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.18064580887857","6.17626528438661","6.90841776662267","7.83731410070379","9.02336556942158","9.95786190045764","11.2715370556833","13.7122210252697","15.7254585775205","15.5439710578112","16.6429069478743","18.9617912216737","18.999036963265","21.536054205948","22.2732154857303","23.6508483749671","23.4041206512294","24.9061377434136","21.4800373343083","21.6894104850227","","",
"Low income","LIC","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.83184209343149","6.99250954932593","7.67961138899167","8.52264397244592","9.78924415596727","11.0113811164996","13.3309686666233","16.5453605455484","18.6559563085791","18.1613656854293","18.9204566706309","20.8811910375663","19.7695278690788","22.0434252756366","21.4261659878105","22.3820534615238","21.500432407424","22.9477621322401","15.7081119991786","15.3264381965122","","",
"Liechtenstein","LIE","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.50593666","16.98045761","17.33365279","15.93481171","20.89534151","23.20952782","26.78027662","33.06840585","47.04900936","53.45703627","57.70845737","60.93967784","58.91518006","67.35414776","67.02174546","73.38021523","75.92170337","73.28185862","75.89894626","73.33662255","","",
"Lower middle income","LMC","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.0106109212266","14.9242496033258","15.4102455121023","17.6227439865684","19.7408659546254","23.2709409365105","25.9735733967222","30.4726390085506","34.1716218732052","34.5546799226784","41.296402096403","45.4613810424408","46.6080657425256","49.1125627911828","46.9811941021209","45.9695762105863","46.1389571412551","43.1138437950783","43.8377172658876","45.936840937451","","",
"Low & middle income","LMY","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.1787895753836","28.3256659219582","28.3642734809982","31.2700107568293","35.2753395699158","41.3590256748885","46.3342116032187","53.370376995796","61.0139936959165","60.9630094852147","68.5794411550946","78.3103434779171","83.1168745662074","88.9459401324558","88.8316476898437","83.7303651088081","83.8192066489566","88.8673870004831","92.4861761910909","95.0635892018772","","",
"Lesotho","LSO","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.28596532","7.87399193","6.87047091","10.22480612","12.74949427","14.01943123","14.57858813","16.08069326","15.35953855","16.26371923","20.65246125","22.75672502","21.51615813","18.78339566","17.8704263","16.84791256","15.35553186","17.22943603","17.5861113","17.09094397","","",
"Late-demographic dividend","LTE","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.3193578471819","37.4789088595689","39.233927937172","43.020772054897","49.902496635277","58.5542400190473","66.8148135973656","77.9258250135892","94.3091829306208","97.6992278796577","107.655942077596","127.384891854092","137.295134153689","148.574939719406","152.790726213564","140.542320722381","143.65700874714","161.333399192317","174.846227358244","180.592114184485","","",
"Lithuania","LTU","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.96802679","60.36181206","65.12494495","81.94214952","120.80200596","143.87670748","170.76433194","200.04737292","263.85164218","231.89706075","222.17013688","261.17993968","285.23350382","314.72827648","321.61445007","292.96512284","319.46307141","353.04471966","393.64190235","442.09547157","","",
"Luxembourg","LUX","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","413.44658301","424.64471766","499.14282539","610.7155397","716.7691411","752.18077832","812.03853624","687.63535227","762.53533573","759.02699487","763.28004188","780.65851088","692.63781959","713.19689418","727.27237179","582.97899389","589.91766231","610.9087985","652.22670476","598.58479411","","",
"Latvia","LVA","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.53499866","100.1541331","112.90899307","136.2217004","159.80195937","183.77813742","196.60934169","285.48523041","340.80048838","288.79972697","256.23781942","262.23014556","281.98021181","310.5148842","335.0471693","314.51453044","380.03210106","391.70647345","433.34919807","416.77809729","","",
"Macao SAR, China","MAC","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.05365727","29.79519371","33.93738298","43.38727069","52.02907654","57.79869332","64.68467443","75.45929892","86.63756291","90.48579232","93.99079689","97.47697116","91.05523757","93.10597826","93.9836081","82.13717541","83.70903055","86.86711428","82.12173567","81.55503796","","",
"Monaco","MCO","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.73831715","99.25859219","106.36601025","130.27812722","147.70029831","152.70756881","164.33458544","207.92455598","228.67573283","193.76349494","188.42367812","209.79849195","194.84258578","219.35049525","232.23439046","202.74276406","208.4194169","204.42736659","226.56121884","231.40602266","","",
"Moldova","MDA","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.08544122","13.19233961","15.78122784","18.56834807","24.6607072","33.92547249","46.50182131","61.08439024","89.85208594","95.04575297","80.17191647","96.30451909","94.40711835","98.63284247","88.49746325","86.11016404","79.24467233","106.44431101","110.85022584","101.48067368","","",
"Madagascar","MDG","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.07664385","5.33645729","5.91210403","6.37060723","4.56832639","5.50420012","5.43859693","6.60155402","8.14035194","7.71946688","8.01486337","6.71965754","6.5839277","7.22387701","6.6725082","5.88819981","5.85207439","6.34344671","6.4545307","6.45446753","","",
"Maldives","MDV","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","139.79743938","132.26518356","128.30222706","126.78590635","175.49887872","178.8415355","193.25886552","218.64708831","251.13519743","229.85611203","240.73696561","229.25881642","202.83213339","208.77443965","189.11318775","153.32440316","179.70289912","182.74334993","151.19075146","140.56325911","","",
"Middle East & North Africa","MEA","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.3510871467193","57.8710514964185","56.8059290954705","55.0798872108246","61.8565336497548","69.697478845542","73.5560640136417","87.892186490601","105.126311957566","112.806104577194","128.454820244422","140.229893808404","146.716572430803","139.176118972799","133.024537330472","131.78725813576","142.635714207457","138.682147003449","140.309136919064","147.47216483941","","",
"Mexico","MEX","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","166.31220125","194.30492389","209.33696196","229.01274244","239.26561305","263.71957699","275.71936679","291.90532783","277.39995843","232.30176452","231.41853675","229.37798836","235.808932","248.46716815","248.06451038","225.88030395","200.91351011","211.82201511","220.16262246","227.6161549","","",
"Marshall Islands","MHL","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.83024491","40.93501517","43.59389383","43.08668026","44.90568085","48.28262586","48.10021303","52.86181388","56.62975238","55.59508356","59.80385321","62.00145336","61.36026218","60.14640311","60.82033456","59.99782622","62.73197627","68.08700265","72.43095955","77.47611403","","",
"Middle income","MIC","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.5636152102669","29.8766451933279","29.9916932576201","33.081061121912","37.3403297801668","43.8613636978316","49.1037432670358","56.5155849896257","64.6950853639623","64.7458152407416","73.0292852995044","83.5355452931889","88.9719638503701","94.976349866665","95.0134373310613","89.4552725319017","89.4340393493672","95.0384451812324","99.7992050040579","102.796256999906","","",
"North Macedonia","MKD","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.22160016","64.48919406","74.51288268","95.11955386","99.52293651","96.12962264","90.89830466","98.94261953","100.61851796","103.21030337","115.34311469","118.11497263","109.52873027","118.04582335","120.27712383","105.15504675","115.67000292","152.01900298","168.05827641","176.42625769","","",
"Mali","MLI","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.17718459","9.42788958","10.38245387","12.16048908","12.7953525","14.48580485","16.19255059","19.25437064","22.22923606","22.67915555","18.69797967","16.81513833","13.07202908","11.12122102","12.75529213","10.55770362","10.53311623","11.43695228","10.87243222","10.74835324","","",
"Malta","MLT","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","170.66413151","203.50858891","238.69146346","309.7252623","344.79232324","398.16452598","436.76954934","496.0467276","577.74095661","544.46642111","572.55854025","650.00315714","609.27566479","641.03817253","895.57499915","834.49320707","815.59248359","898.83281302","944.33425023","877.25852936","","",
"Myanmar","MMR","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.71350039","3.85211915","5.64426757","5.29978881","5.36346677","6.11858741","6.16150676","7.89995301","11.75438919","14.89995457","15.82786422","20.52603763","27.6991186","26.38636228","34.74833322","43.46842618","44.42097055","43.79213997","45.26087562","45.5848693","","",
"Middle East & North Africa (excluding high income)","MNA","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.1663784512959","44.90562107866","43.9120811408223","42.0571176062386","48.2490466883626","55.1769328280801","59.3888700901642","71.678307781073","87.1806920536914","98.2862398293144","114.938025878618","126.678499440758","133.322201339773","121.634174090258","111.728568167279","111.600492553588","121.0113479518","115.392478732655","112.743358791681","120.493902817413","","",
"Montenegro","MNE","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","224.44141728","194.53670344","254.02582713","229.13289145","220.04993658","230.15742817","259.86076891","289.74592456","283.44999269","","",
"Mongolia","MNG","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.33406351","5.92386767","6.59023717","6.64384627","8.46636265","12.1577794","12.78529608","15.49059865","20.85939554","17.40122645","27.73095378","43.12545815","52.90287368","66.23864892","60.70679206","59.65020662","51.74163868","47.25193601","54.01192235","56.82437894","","",
"Northern Mariana Islands","MNP","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.70361419","2.24660859","2.74085509","2.34885737","2.19654072","2.24653352","2.26890244","2.27812932","2.59634068","2.23088835","1.82543478","1.99891789","1.91656706","3.26104765","4.44904321","4.46165598","3.29495037","3.4981705","3.86606783","3.93750244","","",
"Mauritania","MRT","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.78690639","17.79907612","17.91695852","19.79852346","21.65147119","22.18658288","23.2012628","25.49058238","29.00562742","27.12284011","26.59956923","27.14626654","26.65456427","27.24588361","27.64289811","26.73029945","25.56803662","25.54244736","26.33707431","26.06038634","","",
"Mauritius","MUS","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.34999148","52.3509098","60.99916265","73.42278425","82.47252811","98.02331702","110.66676109","131.62471852","199.01619151","181.04819808","192.06606693","210.48815311","205.48337992","240.6174812","280.73066179","262.34089579","266.43196083","293.19526039","316.71283705","313.61751286","","",
"Malawi","MWI","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.81650143","0.77281014","1.66845443","1.50907354","1.57155687","1.59543445","1.90210142","2.98287253","3.4561499","4.07159152","3.78782962","3.59252716","3.40025097","2.70553608","2.95056921","3.91875791","4.31145863","4.87335552","4.79809497","5.12697208","","",
"Malaysia","MYS","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.07609389","40.7016337","41.94819744","49.02330993","55.70120437","62.04753838","70.22787482","81.82227798","94.8500096","80.18768636","98.99867297","118.90346925","125.3346684","131.58820344","140.75381571","126.99888435","124.57494117","130.0252833","149.21671581","150.9535272","","",
"North America","NAC","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","651.977015902096","668.317826113216","721.395203527397","769.785586119118","812.415409378054","859.804124678964","901.226314549565","944.753358840495","958.95403160688","937.829860889256","956.469676604983","977.577192209244","1007.73422783479","1018.78356815464","1035.6976713348","1060.04249738018","1094.71745383247","1110.66242306612","1144.16471537943","1185.78012757857","","",
"Namibia","NAM","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.03035051","11.7449153","11.91881655","17.1156218","22.44112197","23.87858645","23.1838474","27.04543132","28.4546659","32.58503554","47.98905262","57.97655867","60.06627069","48.32764941","41.56609198","35.82004769","32.69045482","36.48204155","37.39178254","35.18463392","","",
"New Caledonia","NCL","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.59500803","5.97334842","6.59319607","7.82991951","8.58510292","9.12792096","9.4969723","11.20057197","13.07995566","13.2257658","13.35146705","14.39424468","13.84437619","13.92906318","13.70298413","13.38055831","13.20714285","13.94886223","14.81866465","14.47283157","","",
"Nigeria","NGA","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.66913906","11.29944379","11.84056615","28.71684667","28.80975196","35.99215397","46.89020297","49.7085899","59.09763126","51.39332983","59.00922121","63.11557434","67.46173302","72.73859283","77.53696466","70.31038846","59.67952853","57.0923297","50.53861785","50.40051058","","",
"Nicaragua","NIC","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.17226358","23.03660739","25.98735098","23.66906696","27.18055666","28.3383574","32.74261498","38.74790204","43.95708267","42.53799659","43.46903133","46.66639058","49.61585794","51.05819137","54.50848477","57.77162786","59.39863214","60.8524007","56.94595807","55.31903651","","",
"Netherlands","NLD","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","223.7578555","227.71809268","249.72039725","311.60018206","367.48510515","377.94793987","339.72901156","370.49108429","534.13053784","479.13397358","472.21058599","527.4191051","533.25462053","638.17619393","649.09613247","527.81684236","536.00903867","545.21456716","576.14273987","564.33125507","","",
"Norway","NOR","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529.08465044","525.49384371","654.50057655","768.95077068","854.42404523","933.43237741","969.54664376","1108.26649604","1216.23745959","1113.87626199","1182.57991536","1353.73118678","1327.58501697","1348.68834991","1311.08015951","1069.97828502","1069.8638259","1134.22109345","1155.46560762","1109.80859143","","",
"Nepal","NPL","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.77129089","5.39381971","5.56946745","6.100454","6.82622565","7.11562964","5.92570595","10.60895029","11.76580902","12.15326337","16.8515056","20.24739306","19.2507363","22.88615765","25.92222284","28.46207509","26.78831935","28.86607079","29.51843465","30.83661095","","",
"Nauru","NRU","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.64186377","10.48181247","11.34453254","13.43520235","15.83962632","14.86136042","14.67054296","13.74930472","17.95208103","18.00352054","15.20063242","12.91985333","6.91804953","8.96555033","10.42040542","11.04986675","11.81685617","12.6196221","12.59540721","12.06123971","","",
"New Zealand","NZL","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","161.89456964","178.2487181","200.11650214","247.74771188","279.82891724","322.93486224","318.54581418","309.1826177","375.7681593","333.74127407","384.5995923","438.6741184","466.81195998","489.23836621","532.49438056","478.75863102","508.60606251","534.98973306","521.3676094","515.63145006","","",
"OECD members","OED","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","357.729976846396","360.117646593524","386.83691487535","438.088291760891","480.331677733132","502.20051445544","529.226648883457","574.907970139942","605.385775083185","582.866573563116","599.863187878049","638.465935196607","641.534982958741","646.440834495283","656.80970007804","622.541001954174","635.235062163062","652.425730731371","683.474422291819","686.027811933891","","",
"Oman","OMN","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.96203805","29.44286335","27.84730628","30.42660605","33.60036394","33.7725134","38.24762032","43.29928659","55.46098095","54.74063559","55.06297521","57.77680817","58.28890558","41.71727569","41.04861142","39.87906392","38.82000493","42.55569995","40.35352351","40.95920977","","",
"Other small states","OSS","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.8418954563844","65.6880414828168","72.5508312808419","84.4402613493922","98.0133850666283","106.419542976687","111.727879834408","130.390355711928","154.623994226309","143.538418300493","134.632771551789","142.563356607949","130.351776180927","139.717238015228","146.979133975504","132.534902666949","137.371057398407","152.180548154598","161.416251210171","146.255878146296","","",
"Pakistan","PAK","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.58814822","8.16671174","8.33438426","9.47008358","10.31863713","14.12251652","19.49824754","20.60713791","18.80903599","17.39814783","17.77831416","18.17341537","17.35863508","19.53379072","23.08188503","23.81187524","24.53033621","25.45439109","24.11234766","21.25397003","","",
"Panama","PAN","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.25825379","80.21748248","85.28729996","85.08156737","94.52662478","98.16174093","104.90363898","120.09347179","138.28833594","150.95488815","164.39787443","188.27012022","240.44283363","255.5338631","269.61350689","281.04218761","295.57175575","305.33350476","324.83807259","328.86235292","","",
"Peru","PER","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.86694539","36.55248056","39.27574231","36.77319114","38.90704209","42.28547948","55.34032768","67.9217013","83.43920841","84.56415029","95.59450292","106.84039294","120.42267756","113.39613198","105.63181936","93.60294731","91.96734757","95.89580871","107.59683895","104.12087503","","",
"Philippines","PHL","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.50183472","12.58610475","13.05485755","15.3802641","16.32635266","24.26606533","29.64804303","36.64718343","44.34384741","44.07211823","50.24187493","58.09602189","65.6292479","70.65960245","57.40474724","59.87323631","61.37732545","62.03005798","64.8529547","68.99271887","","",
"Palau","PLW","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","109.62776237","108.03870835","112.09114427","114.08845979","118.92193084","134.36641221","150.5834391","163.18967533","173.69309773","189.84388296","198.27152882","202.21963934","207.53121315","224.44404748","233.63501078","269.84569431","293.55281185","301.08011512","297.84466354","282.74010606","","",
"Papua New Guinea","PNG","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.68466884","1.5468563","1.74678973","1.90017224","2.17214112","2.26776682","2.4722772","2.64108448","3.10606805","3.93642178","5.04660128","6.75819033","6.86262397","5.37767061","5.68997064","6.02762351","5.93352307","5.40783337","6.1866266","6.45556062","","",
"Poland","POL","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.56018664","82.56290249","84.20957803","95.18636507","116.79636053","130.6282589","143.15831803","176.27311958","218.08823837","186.25196537","193.11758462","207.54775088","197.86806007","208.99911976","209.69920571","187.42562328","187.75326307","209.7197869","203.52395819","207.31822029","","",
"Pre-demographic dividend","PRE","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.8911171949248","9.90716474021883","10.6213276477715","15.7794835429256","17.0326525254646","19.3194597300827","23.1342720463511","26.3379820159814","30.0491048666107","27.0004503814499","29.358544029006","32.2354180233525","35.0518415257518","38.8143983230143","39.6160293511983","37.7732570821313","36.1766776632151","36.3881442435503","30.5561216947212","30.1153423445734","","",
