Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Middle East & North Africa,MEA,..,56.3510871467193,140.229893808404,146.716572430803,139.176118972799,133.024537330472,131.78725813576,142.635714207457,138.682147003449,140.309136919064,147.47216483941,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Middle East & North Africa (excluding high income),MNA,..,43.1663784512959,126.678499440758,133.322201339773,121.634174090258,111.728568167279,111.600492553588,121.0113479518,115.392478732655,112.743358791681,120.493902817413,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Middle East & North Africa (IDA & IBRD countries),TMN,..,43.1663784512959,126.678499440758,133.322201339773,121.634174090258,111.728568167279,111.600492553588,121.0113479518,115.392478732655,112.743358791681,120.493902817413,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Middle income,MIC,..,28.5636152102669,83.5355452931889,88.9719638503701,94.976349866665,95.0134373310613,89.4552725319017,89.4340393493672,95.0384451812324,99.7992050040579,102.796256999906,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,North America,NAC,..,651.977015902096,977.577192209244,1007.73422783479,1018.78356815464,1035.6976713348,1060.04249738018,1094.71745383247,1110.66242306612,1144.16471537943,1185.78012757857,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,OECD members,OED,..,357.729976846396,638.465935196607,641.534982958741,646.440834495283,656.80970007804,622.541001954174,635.235062163062,652.425730731371,683.474422291819,686.027811933891,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Other small states,OSS,..,65.8418954563844,142.563356607949,130.351776180927,139.717238015228,146.979133975504,132.534902666949,137.371057398407,152.180548154598,161.416251210171,146.255878146296,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Pacific island small states,PSS,..,8.29076322966635,23.4046851162477,24.2874185752487,23.4157240136207,23.1532534839026,22.6615794957118,23.0751064455713,20.3982103117196,20.8733402060438,20.8823111221521,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Post-demographic dividend,PST,..,397.538377833103,730.002787661772,734.430989811491,738.79541738445,751.780061190673,716.574515484485,735.577147228493,755.622023532153,794.742668380311,800.00855350826,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Pre-demographic dividend,PRE,..,9.8911171949248,32.2354180233525,35.0518415257518,38.8143983230143,39.6160293511983,37.7732570821313,36.1766776632151,36.3881442435503,30.5561216947212,30.1153423445734,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Small states,SST,..,68.5244915712879,142.133947003908,133.929817966899,141.356668367453,147.784404089047,136.845159272639,140.650173529309,151.860269440465,161.487927924146,151.09698857597,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,South Asia,SAS,..,12.0669485282358,27.9571088418644,28.3194725185629,34.9159268666027,35.2508945853421,35.6290676372244,36.0116672680437,31.4804748400138,32.9328352597802,33.9431190656306,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,South Asia (IDA & IBRD),TSA,..,12.0669485282358,27.9571088418644,28.3194725185629,34.9159268666027,35.2508945853421,35.6290676372244,36.0116672680437,31.4804748400138,32.9328352597802,33.9431190656306,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Sub-Saharan Africa,SSF,..,11.0183253400967,30.6195110949553,30.2362386051244,33.1729750124041,32.6247039632057,30.4340397843018,28.617559451146,29.1695171697722,24.3108407453869,23.8045930956745,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Sub-Saharan Africa (excluding high income),SSA,..,11.0117680392458,30.6063981565191,30.2229562715881,33.1606810742029,32.60836014628,30.4184521881099,28.6017201518817,29.1545060809979,24.2945545808961,23.7877721946745,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,11.0183253400967,30.6195110949553,30.2362386051244,33.1729750124041,32.6247039632057,30.4340397843018,28.617559451146,29.1695171697722,24.3108407453869,23.8045930956745,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,Upper middle income,UMC,..,44.9524971646639,130.595664807579,141.828351926728,152.579334984425,155.742937815069,144.818900245453,144.939271622944,162.05694125176,172.575523752963,177.433433419232,..
Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,World,WLD,..,92.209927496359,183.053536712628,186.818169833539,191.940140911396,193.263321880046,182.623045047693,185.313880584071,191.812265094151,199.859521233417,201.733307491574,..
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,
Last Updated: 02/15/2022,,,,,,,,,,,,,,,
